,id,Title,Year,BoxOffice,Production,budget,genres,original_language,popularity,production_companies,revenue,runtime,Metacritic,imdb,rotten
6336,tt4136084,Florence Foster Jenkins,2016,"$27,383,770",,29000000,"[""Comedy"", ""Drama"", ""Biography""]",en,1.4606,"[""BBC Film"", ""Qwerty Films"", ""Path\u00e9""]",48902953,110,71.0,68.0,87.0
6337,tt4139124,Keanu,2016,"$20,591,853",,15000000,"[""Action"", ""Comedy"", ""Crime""]",en,1.6651,"[""New Line Cinema"", ""Monkeypaw Productions"", ""Artists First"", ""RatPac Entertainment""]",20609977,100,63.0,62.0,78.0
6338,tt4139588,Polar,2019,,,0,"[""Action"", ""Drama"", ""Thriller"", ""Crime""]",en,5.0676,"[""Dark Horse Entertainment"", ""Constantin Film"", ""JB Pictures""]",0,118,19.0,63.0,20.0
6339,tt4141368,Robert,2015,,,35000,"[""Mystery"", ""Horror"", ""Drama""]",en,0.5926,"[""North Bank Entertainment""]",0,90,,30.0,
6340,tt4143508,Long Strange Trip,2017,"$351,957",,0,"[""Biography"", ""Music"", ""Documentary""]",en,0.108,"[""Amazon Studios""]",0,235,78.0,82.0,100.0
6341,tt4144190,Wiener-Dog,2016,"$477,453",,0,"[""Comedy"", ""Drama""]",en,0.7129,"[""Killer Films"", ""Annapurna Pictures""]",469311,88,66.0,59.0,74.0
6342,tt4145304,Unexpected,2015,"$23,986",,0,"[""Comedy"", ""Drama""]",en,0.2413,"[""""]",0,86,65.0,58.0,64.0
6343,tt4146622,Rampage: President Down,2016,,,0,"[""Action"", ""Thriller"", ""Crime""]",en,0.4229,"[""Event Film Distribution""]",0,99,,47.0,
6344,tt4147210,Even Lambs Have Teeth,2015,,,0,"[""Thriller"", ""Horror""]",en,1.1938,"[""WTFilms"", ""Random Bench Productions"", ""Backup Media""]",0,78,,51.0,
6345,tt4149696,Pawno,2015,,,0,"[""Romance"", ""Comedy"", ""Drama""]",en,0.3602,"[""""]",0,89,,71.0,78.0
6346,tt4150494,The Here After,2015,,,0,"[""Drama""]",sv,1.0518,"[""Eurimages"", ""Film i V\u00e4st"", ""Lava Films"", ""Svenska Filminstitutet"", ""Zentropa International Sweden"", ""Cin\u00e9ma Defacto""]",0,102,,64.0,85.0
6347,tt4154664,Captain Marvel,2019,"$426,829,839",,152000000,"[""Adventure"", ""Action"", ""Sci-Fi"", ""Science Fiction""]",en,9.3136,"[""Marvel Studios""]",1131416446,124,64.0,68.0,79.0
6348,tt4154756,Avengers: Infinity War,2018,"$678,815,482",,300000000,"[""Adventure"", ""Action"", ""Sci-Fi"", ""Science Fiction""]",en,33.0676,"[""Marvel Studios""]",2052415039,149,68.0,84.0,85.0
6349,tt4154796,Avengers: Endgame,2019,"$858,373,000",,356000000,"[""Adventure"", ""Action"", ""Sci-Fi"", ""Science Fiction""]",en,21.9561,"[""Marvel Studios""]",2799439100,181,78.0,84.0,94.0
6350,tt4154916,Replicas,2018,"$4,046,429",,30000000,"[""Action"", ""Thriller"", ""Sci-Fi"", ""Science Fiction"", ""Drama""]",en,3.2948,"[""di Bonaventura Pictures"", ""Company Films"", ""Ocean Park Entertainment"", ""Riverstone Pictures"", ""Fundamental Films"", ""Lotus Entertainment"", ""Remstar Productions""]",8100000,107,19.0,55.0,9.0
6351,tt4155534,Animal Crackers,2017,,,17000000,"[""Adventure"", ""Comedy"", ""Family"", ""Animation""]",en,1.2111,"[""Blue Dream Studios"", ""Beijing Wen Hua Dong Run Investment"", ""China Film Group Corporation"", ""Odin's Eye Entertainment"", ""Landmark Asia Holdings"", ""Generalitat Valenciana""]",13285512,105,60.0,58.0,67.0
6352,tt4155680,CobraGator,2018,,,0,"[""Adventure"", ""Action"", ""Horror"", ""Comedy""]",en,0.202,"[""New Horizons Picture""]",0,90,,56.0,
6353,tt4158096,Free Fire,2016,"$1,799,312",,7000000,"[""Action"", ""Comedy"", ""Mystery"", ""Crime""]",en,1.8857,"[""Rook Films"", ""Protagonist Pictures"", ""Film4 Productions""]",3719383,90,63.0,63.0,70.0
6354,tt4158594,Boar,2017,,,2393600,"[""Adventure"", ""Thriller"", ""Horror""]",en,1.0111,"[""Slaughter FX"", ""OZPIX Entertainment"", ""Universal Pictures"", ""RLJ Entertainment""]",0,96,,51.0,47.0
6355,tt4158624,3 Generations,2015,"$155,936",,10000000,"[""Comedy"", ""Drama""]",en,0.8103,"[""IM Global"", ""Big Beach""]",680351,87,47.0,60.0,30.0
6356,tt4158834,8 Saniye,2015,,,5556000,"[""Fantasy"", ""Drama"", ""Biography""]",de,0.4869,"[""BKM"", ""Barefoot Films"", ""B\u00f6cek Film"", ""Galata Film"", ""Beng'S Production""]",1759935,120,,63.0,
6357,tt4158876,Other People,2016,"$91,441",,0,"[""Comedy"", ""Drama""]",en,1.104,"[""Park Pictures Features"", ""Gettin' Rad Productions""]",93000,97,67.0,68.0,87.0
6358,tt4159182,The Lady in the Car with Glasses and a Gun,2015,"$2,167",,0,"[""Thriller"", ""Mystery"", ""Drama"", ""Crime""]",fr,0.9149,"[""Versus Production"", ""Alic\u00e9l\u00e9o""]",339461,93,,55.0,80.0
6359,tt4160708,Don't Breathe,2016,"$89,217,875",,9900000,"[""Thriller"", ""Horror"", ""Crime""]",en,5.9861,"[""Screen Gems"", ""Stage 6 Films"", ""Ghost House Pictures""]",158906350,89,71.0,71.0,88.0
6360,tt4161396,The Harrow,2016,,,0,"[""Drama"", ""Thriller"", ""Romance"", ""Mystery"", ""Crime""]",en,0.4361,"[""Second Act Films""]",0,95,,46.0,
6361,tt4163020,Tales of Halloween,2015,,,0,"[""Adventure"", ""Thriller"", ""Fantasy"", ""Comedy"", ""Horror""]",en,0.8631,"[""Film Entertainment Services"", ""Epic Pictures Group""]",416792,97,64.0,55.0,77.0
6362,tt4163224,Most Likely to Die,2015,,,0,"[""Mystery"", ""Horror"", ""Crime""]",en,0.419,"[""MarVista Entertainment"", ""Snowfall Films""]",0,81,,40.0,33.0
6363,tt4167720,The Pack,2015,,,0,"[""Thriller"", ""Horror""]",en,0.6903,"[""Kojo Pictures"", ""Lightning Entertainment"", ""Screen Australia"", ""ProdigyMovies"", ""Breakout Movies""]",0,90,,50.0,55.0
6364,tt4169250,M.S. Dhoni: The Untold Story,2016,"$1,801,550",,0,"[""Sport"", ""Drama"", ""Biography""]",hi,0.9078,"[""Fox Star Studios"", ""Inspired Entertainments"", ""Friday Filmworks""]",0,190,,80.0,75.0
6365,tt4172146,Summer of 8,2016,,,0,"[""Comedy"", ""Romance"", ""Drama""]",en,1.047,"[""TrustFall Films"", ""Organically Grown Productions"", ""Provenance Pictures""]",0,88,,55.0,
6366,tt4172430,13 Hours: The Secret Soldiers of Benghazi,2016,"$52,853,219",,50000000,"[""History"", ""Action"", ""Thriller"", ""War"", ""Drama""]",en,10.1642,"[""Paramount Pictures"", ""3 Arts Entertainment"", ""Bay Films""]",69411370,144,48.0,73.0,51.0
6367,tt4176776,Ryuzo and the Seven Henchmen,2015,,,0,"[""Action"", ""Comedy""]",ja,0.3417,"[""Office Kitano""]",11757243,125,,64.0,
6368,tt4176826,Look Who's Back,2015,,,3196621,"[""Comedy"", ""Drama"", ""Fantasy""]",de,2.3252,"[""Constantin Film"", ""Claussen+W\u00f6bke Filmproduktion"", ""Mythos Film""]",25513752,116,,70.0,
6369,tt4178092,The Gift,2015,"$43,787,265",,5000000,"[""Thriller"", ""Mystery"", ""Drama""]",en,3.2253,"[""Blumhouse Productions"", ""Blue-Tongue Films"", ""Ahimsa Films""]",58978653,108,77.0,70.0,91.0
6370,tt4180560,Otherhood,2019,,,0,"[""Comedy""]",en,1.7392,"[""""]",0,100,38.0,61.0,30.0
6371,tt4181052,Special Correspondents,2016,,,0,"[""Comedy""]",en,0.6039,"[""Bron Studios"", ""Creative Wealth Media Finance"", ""Unanimous Entertainment""]",0,100,36.0,59.0,16.0
6372,tt4181782,The Crucifixion,2017,,,0,"[""Thriller"", ""Horror"", ""Mystery""]",en,1.3136,"[""Motion Picture Capital"", ""Premiere Picture"", ""The Safran Company""]",6554322,90,,51.0,6.0
6373,tt4183692,Woodlawn,2015,"$14,394,097",,12000000,"[""History"", ""Drama"", ""Biography""]",en,1.8657,"[""Sony Pictures""]",14394097,123,57.0,65.0,79.0
6374,tt4184878,Smosh: The Movie,2015,,,1000000,"[""Adventure"", ""Action"", ""Comedy"", ""Fantasy"", ""Science Fiction""]",en,0.9012,"[""Awesomeness Films"", ""YouTube"", ""Defy Media"", ""Smosh"", ""20th Century Fox Home Entertainment""]",0,83,,33.0,
6375,tt4185572,The Hunting Ground,2015,"$405,917",,0,"[""Documentary""]",en,0.3806,"[""Chain Camera Pictures"", ""Artemis Rising"", ""Impact Partners"", ""CNN Films"", ""Canal+"", ""Cuomo Cole Productions"", ""Minerva Productions""]",411115,104,77.0,74.0,93.0
6376,tt4185862,Cat Sick Blues,2015,,,0,"[""Horror"", ""Comedy""]",en,0.3518,"[""Phantasmes Video""]",0,94,,53.0,
6377,tt4187590,Battalion,2015,,,10000000,"[""Action"", ""History"", ""War"", ""Drama""]",ru,0.4317,"[""Art Pictures Studio"", ""Corner Work"", ""Algous studio"", ""Channel One"", ""Ministry of Culture of the Russian Federation"", ""Cinema Foundation of Russia"", ""Russian Military Historical Society"", ""Solofilm""]",7547762,120,,65.0,
6378,tt4188436,Dixieland,2015,,,0,"[""Drama"", ""Crime""]",en,0.3647,"[""""]",0,92,49.0,53.0,20.0
6379,tt4189494,Ordinary World,2016,,,0,"[""Comedy"", ""Drama"", ""Music""]",en,0.7091,"[""Process Media""]",0,86,55.0,55.0,
6380,tt4190530,Anthropoid,2016,"$2,964,845",,0,"[""History"", ""Thriller"", ""Action"", ""War"", ""Drama""]",en,1.9001,"[""22h22"", ""Lucky Man Films"", ""Silver A"", ""LD Entertainment""]",4600000,120,59.0,72.0,67.0
6381,tt4191054,Strange Magic,2015,"$12,429,583",,100000000,"[""Adventure"", ""Fantasy"", ""Comedy"", ""Family"", ""Animation"", ""Music""]",en,4.0045,"[""Touchstone Pictures"", ""Lucasfilm Ltd."", ""Lucasfilm Animation""]",13603453,99,25.0,58.0,19.0
6382,tt4191580,Meet the Blacks,2016,"$9,097,072",,900000,"[""Horror"", ""Comedy""]",en,0.9944,"[""Hidden Empire Film"", ""Freestyle Releasing""]",9097072,90,26.0,48.0,17.0
6383,tt4191702,Norman,2016,"$3,814,868",,0,"[""Thriller"", ""Comedy"", ""Drama""]",en,0.5934,"[""Lightstream Pictures""]",3814868,117,75.0,61.0,87.0
6384,tt4192636,Forget Me Not,2015,,,0,"[""Fantasy"", ""Romance"", ""Drama""]",ja,0.8143,"[""Django Film""]",0,94,,66.0,
6385,tt4192652,She's Missing,2019,,,0,"[""Thriller"", ""Mystery"", ""Drama""]",en,0.3683,"[""Ripple World Pictures"", ""Technowolfe Films"", ""F\u00eds \u00c9ireann/Screen Ireland""]",0,103,42.0,40.0,77.0
6386,tt4192740,Lemonade,2015,,,0,"[""Comedy"", ""Drama""]",tr,0.1864,"[""""]",0,110,,74.0,
6387,tt4193072,How to Build a Girl,2019,"$70,632","Film 4, Monumental Pictures, Lionsgate",0,"[""Comedy""]",en,0.8937,"[""Film4 Productions"", ""Tango Entertainment"", ""Lionsgate UK"", ""Monumental Pictures""]",0,102,69.0,60.0,79.0
6388,tt4193394,Indignation,2016,"$3,401,155",,0,"[""Romance"", ""Drama""]",en,0.6859,"[""Likely Story"", ""Symbolic Exchange""]",3924527,110,78.0,67.0,82.0
6389,tt4193400,The People Vs. Fritz Bauer,2015,"$288,483",,0,"[""History"", ""Thriller"", ""Mystery"", ""Drama"", ""Biography""]",de,0.7577,"[""Zero One Film"", ""Terz Film"", ""ARTE"", ""ARD""]",148461,105,61.0,71.0,85.0
6390,tt4195278,Telling Tales,2015,,,0,"[""Comedy"", ""Fantasy"", ""Romance"", ""Drama""]",tr,0.4055,"[""BKM""]",0,103,,73.0,
6391,tt4195368,Flying Colors,2015,,,0,"[""Comedy"", ""Drama""]",ja,0.9141,"[""TOHO""]",23600000,117,,73.0,
6392,tt4196450,The Birth of a Nation,2016,"$15,861,566",,8500000,"[""History"", ""Drama"", ""Biography""]",en,2.6137,"[""Tiny Giant Entertainment"", ""Bron Studios"", ""Mandalay Pictures"", ""Phantom Four"", ""Novofam Productions"", ""Follow Through Productions"", ""Infinity Entertainment"", ""Oster Media"", ""Point Made Films"", ""Juniper Productions"", ""Argent Pictures"", ""Hit 55 Ventures"", ""Creative Wealth Media Finance"", ""TSG Entertainment""]",15861566,120,69.0,65.0,72.0
6393,tt4196776,Jason Bourne,2016,"$162,434,410",,120000000,"[""Action"", ""Thriller""]",en,8.6103,"[""The Kennedy/Marshall Company"", ""Captivate Entertainment"", ""Pearl Street Films"", ""Perfect World Pictures""]",415484914,123,58.0,66.0,55.0
6394,tt4196848,Mr. Church,2016,"$685,780",,8000000,"[""Comedy"", ""Drama""]",en,1.2497,"[""Shenghua Entertainment"", ""Cinelou Films"", ""Envision Media Arts""]",0,104,37.0,76.0,25.0
6395,tt4197642,A Date for Mad Mary,2016,,,0,"[""Comedy"", ""Romance"", ""Drama""]",en,0.3935,"[""Calipo Picture Company"", ""Element Pictures"", ""Broadcasting Authority of Ireland"", ""F\u00eds \u00c9ireann/Screen Ireland""]",0,82,,70.0,94.0
6396,tt4199898,Playmobil: The Movie,2019,"$1,115,008",,75000000,"[""Adventure"", ""Comedy"", ""Family"", ""Animation""]",en,1.1977,"[""Morgen Studios"", ""DMG Entertainment"", ""Little Dragon Pictures"", ""2.9 Film Holding"", ""Moritz Borman Productions"", ""ON Animation Studios""]",1630000,99,25.0,49.0,18.0
6397,tt4202506,The Love Affair,2015,,,0,"[""Romance"", ""Drama""]",tl,0.2086,"[""Star Cinema \u2013 ABS-CBN Film Productions""]",0,125,,63.0,
6398,tt4203868,Applecart,2015,,,500,"[""Horror"", ""Drama"", ""Crime""]",en,0.2019,"[""Dustin Mills Productions""]",0,57,,54.0,
6399,tt4209590,Animalistic,2015,,,0,"[""Thriller"", ""Horror"", ""Drama""]",en,0.216,"[""Stockholm Syndrome Film""]",0,74,,35.0,59.0
6400,tt4209788,Molly's Game,2017,"$28,780,744",,30000000,"[""Drama"", ""Biography"", ""Crime""]",en,5.2934,"[""The Mark Gordon Company"", ""Pascal Pictures"", ""STXfilms"", ""Huayi Brothers Pictures"", ""Entertainment One Features"", ""Entertainment One""]",59284015,140,71.0,74.0,82.0
6401,tt4210080,The Confirmation,2016,,,0,"[""Adventure"", ""Comedy"", ""Drama""]",en,0.5711,"[""Lighthouse Pictures"", ""Bungalow Media + Entertainment"", ""Sapphire Fire Limited""]",8382,101,65.0,64.0,90.0
6402,tt4211312,The White King,2016,,,2494400,"[""Sci-Fi"", ""Science Fiction"", ""Drama""]",en,0.2763,"[""Proton Cinema"", ""Oiffy""]",0,89,,55.0,73.0
6403,tt4215674,Highway to Havasu,2017,,,0,"[""Adventure"", ""Comedy"", ""Drama""]",en,0.5356,"[""AMP Creative""]",0,110,,37.0,
6404,tt4217392,Kung Fu Yoga,2017,"$362,657",,65000000,"[""Adventure"", ""Action"", ""Comedy"", ""Family"", ""Mystery""]",zh,1.7897,"[""Shinework Media"", ""Taihe Entertainment"", ""Top Entertainment"", ""China Film Group Corporation"", ""China Film International"", ""Alkatraz Productions"", ""India Film Services"", ""Dexter Studios"", ""Salon Films"", ""Golden Network Asia"", ""China Film Co-Production Corp."", ""Ramman Production"", ""Huaxia Film Distribution""]",254212245,107,50.0,52.0,48.0
6405,tt4217878,"Sex, Pity and Loneliness",2017,,,0,"[""Comedy"", ""Drama""]",de,0.3708,"[""Opal Filmproduktion"", ""Herzfeld Productions""]",0,119,,64.0,
6406,tt4218572,Widows,2018,"$42,402,632",,42000000,"[""Thriller"", ""Drama"", ""Crime""]",en,3.3053,"[""20th Century Fox"", ""Regency Enterprises"", ""Film4 Productions"", ""New Regency Pictures"", ""See-Saw Films"", ""Lammas Park"", ""TSG Entertainment""]",73900000,129,84.0,68.0,91.0
6407,tt4218696,The Wall,2017,"$1,803,064",,3000000,"[""Action"", ""Thriller"", ""War"", ""Drama""]",en,3.03,"[""Big Indie Pictures"", ""Amazon Studios"", ""Picrow""]",4500000,90,57.0,62.0,65.0
6408,tt4219130,Psycho-Pass: The Movie,2015,"$138,366",,0,"[""Action"", ""Science Fiction"", ""Animation"", ""Crime""]",ja,1.326,"[""Production I.G"", ""Fuji Television Network"", ""TOHO"", ""Sony Music Entertainment"", ""Kyoraku Industrial Holdings"", ""dentsu"", ""Nitroplus""]",0,113,,71.0,
6409,tt4223366,Parisienne,2015,,,0,"[""Drama""]",fr,0.244,"[""Orjouane Productions"", ""Les Films Pell\u00e9as""]",0,119,,66.0,
6410,tt4225622,The Babysitter,2017,,,0,"[""Horror"", ""Comedy""]",en,3.4362,"[""Wonderland Sound and Vision"", ""Boies/Schiller Film Group""]",0,85,,64.0,
6411,tt4226388,Victoria,2015,,,0,"[""Drama"", ""Thriller"", ""Romance"", ""Crime""]",de,2.2821,"[""WDR"", ""MonkeyBoy"", ""RadicalMedia"", ""Deutschfilm"", ""ARTE"", ""The Match Factory""]",3191971,138,77.0,76.0,82.0
6412,tt4227204,Uncle Kent 2,2015,,,0,"[""Comedy"", ""Sci-Fi"", ""Mystery"", ""Drama""]",en,0.4717,"[""""]",0,73,54.0,54.0,73.0
6413,tt4227282,Driver from Hell,2016,,,0,"[""Action"", ""Thriller"", ""Horror""]",en,0.5252,"[""XLrator Media"", ""IndustryWorks Pictures"", ""IndustryWorks Studios""]",0,83,,34.0,0.0
6414,tt4228810,Kalinka,2016,"$1,623",,0,"[""Drama"", ""Biography"", ""Crime""]",fr,0.8565,"[""LGM Productions"", ""StudioCanal"", ""TF1 Films Production"", ""Nexus Factory"", ""uMedia"", ""Arena Films""]",1600000,87,,71.0,100.0
6415,tt4229236,Cobain: Montage of Heck,2015,,,0,"[""Biography"", ""Animation"", ""Music"", ""Documentary""]",en,0.8111,"[""Public Road Productions"", ""HBO Documentary Films""]",0,132,83.0,75.0,97.0
6416,tt4229864,Eat Me,2018,,,0,"[""Thriller"", ""Horror"", ""Mystery"", ""Drama""]",en,0.3135,"[""Oroboro"", ""Eat Me Films"", ""Rumpus Room Productions""]",0,95,,49.0,
6417,tt4230700,Complete Unknown,2016,"$191,761",,0,"[""Thriller"", ""Mystery"", ""Drama""]",en,0.8597,"[""Great Point Media"", ""Parts & Labor"", ""Heron Television""]",187145,90,58.0,54.0,52.0
6418,tt4232066,Once Again,2018,,,0,"[""Romance"", ""Drama""]",hi,0.2378,"[""Ascending Film"", ""Neufilm GmbH"", ""Crawling Angel Films"", ""Jar Pictures"", ""ZDF""]",0,101,,69.0,
6419,tt4232610,The Squad,2015,,,0,"[""Action"", ""Drama""]",fr,1.3685,"[""W9"", ""M6 Films"", ""Capture The Flag Films"", ""Vertigo Films"", ""OCS"", ""SND Films""]",3056677,92,,57.0,57.0
6420,tt4235644,The Empire of Corpses,2015,,,0,"[""Thriller"", ""Horror"", ""Science Fiction"", ""Sci-Fi"", ""Animation""]",ja,1.6957,"[""WIT STUDIO"", ""Fuji Television Network"", ""Aniplex"", ""TOHO"", ""Kansai Television"", ""dentsu"", ""Sony Music Entertainment"", ""Kyoraku Industrial Holdings""]",0,120,,60.0,
6421,tt4238858,The Fits,2015,"$166,425",,170000,"[""Drama"", ""Music""]",en,0.3531,"[""Yes Ma'am Productions"", ""Cinereach""]",169242,72,90.0,66.0,96.0
6422,tt4241904,The Way We Weren't,2019,,,0,"[""Romance"", ""Comedy""]",en,1.0016,"[""DiMuccio Entertainment Syndicate"", ""TWWW Productions"", ""Happy Belly Productions"", ""Epic Entertainment Enterprises"", ""Magia Productions""]",0,93,,53.0,
6423,tt4244998,Alpha,2018,"$35,857,181",,51000000,"[""Adventure"", ""Drama""]",en,5.3148,"[""Studio 8"", ""Columbia Pictures""]",99630675,97,63.0,66.0,80.0
6424,tt4247440,Predator World,2017,,,0,"[""Adventure"", ""Action"", ""Thriller"", ""Comedy"", ""Horror"", ""Science Fiction""]",en,0.5661,"[""Sterling Entertainment"", ""Girls and Corpses""]",0,85,,22.0,
6425,tt4248930,Flowers,2015,,,20000,"[""Thriller"", ""Horror"", ""Mystery""]",en,0.3019,"[""Frog Militia"", ""Borderline Cinema"", ""P. Stevens Productions""]",0,79,,54.0,77.0
6426,tt4250566,Fog in August,2016,,,8000000,"[""Drama"", ""War""]",de,0.4717,"[""Collina Film"", ""Constantin Film"", ""Dor Film"", ""StudioCanal"", ""ARRI Media"", ""B.A. Filmproduktion"", ""ZDF"", ""Ernst Eberlein Filmproduktion"", ""ORF""]",0,126,,73.0,
6427,tt4254584,Kicks,2016,"$150,191",,0,"[""Adventure"", ""Action"", ""Drama"", ""Crime""]",en,1.2035,"[""Bystorm Films"", ""Animal Kingdom"", ""Bow + Arrow Entertainment"", ""Northern Lights Films"", ""Focus Features"", ""LookFilm""]",0,80,69.0,64.0,85.0
6428,tt4255110,Contracted: Phase II,2015,,,0,"[""Thriller"", ""Horror"", ""Drama""]",en,0.8962,"[""BoulderLight Pictures""]",0,78,35.0,50.0,42.0
6429,tt4255304,The Void,2016,"$151,042",,0,"[""Horror"", ""Science Fiction"", ""Sci-Fi"", ""Mystery""]",en,3.4777,"[""XYZ Films"", ""120dB Films"", ""JoBro Productions"", ""Cave Painting Pictures"", ""The Salt Company""]",151042,90,62.0,59.0,
6430,tt4257858,Going Clear: Scientology & the Prison of Belief,2015,,,0,"[""Documentary""]",en,0.6725,"[""Sky Atlantic"", ""Jigsaw Productions"", ""HBO Documentary Films""]",0,120,80.0,80.0,95.0
6431,tt4257926,Miracles from Heaven,2016,"$61,705,123",,16000000,"[""Family"", ""Drama"", ""Biography""]",en,5.0448,"[""Columbia Pictures"", ""Affirm Films"", ""Roth Films"", ""Franklin Entertainment"", ""Sony Pictures""]",74000000,119,44.0,71.0,45.0
6432,tt4257962,Elenore Makes Love,2015,,,0,"[""Romance"", ""Drama""]",en,0.1518,"[""""]",0,51,,46.0,
6433,tt4258292,Yennai Arindhaal,2015,,,7900000,"[""Action"", ""Thriller"", ""Drama"", ""Crime""]",ta,0.617,"[""Shri Sai Raam Creations""]",16000000,176,,73.0,
6434,tt4258698,Southside with You,2016,"$6,304,223",,1500000,"[""History"", ""Romance"", ""Drama"", ""Biography""]",en,0.453,"[""IM Global"", ""Get Lifted Film Co.""]",6628603,80,74.0,63.0,91.0
6435,tt4262174,First Girl I Loved,2016,,,0,"[""Romance"", ""Drama""]",en,0.7626,"[""Bee-Hive Productions"", ""PSH Collective"", ""Tilted Windmill Productions""]",0,91,61.0,61.0,90.0
6436,tt4262516,Sanam Re,2016,,,3056472,"[""Romance"", ""Drama""]",hi,0.848,"[""T-Series""]",4472886,120,,33.0,
6437,tt4262980,Shin Godzilla,2016,"$1,918,403",,15000000,"[""Action"", ""Horror"", ""Science Fiction"", ""Drama""]",ja,4.2228,"[""Toho Pictures"", ""Cine Bazar"", ""TOHO"", ""Toho Eizo Bijutsu""]",78053145,120,67.0,68.0,86.0
6438,tt4263482,The Witch,2015,"$25,138,705",,4000000,"[""Horror"", ""Fantasy"", ""Drama""]",en,8.2364,"[""Very Special Projects"", ""Parts & Labor"", ""RT Features"", ""Rooks Nest Entertainment"", ""Maiden Voyage Pictures"", ""Pulse Films"", ""Scythia Films"", ""Code Red Productions"", ""Mott Street Pictures""]",40423945,92,84.0,70.0,91.0
6439,tt4264426,Bite,2015,,,0,"[""Horror""]",en,0.6044,"[""Black Fawn Films"", ""Breakthrough Entertainment""]",0,90,57.0,49.0,53.0
6440,tt4264610,Shifting Gears,2018,,,0,"[""Action"", ""Comedy"", ""Family"", ""Drama""]",en,0.5293,"[""Alderman Company"", ""Magnified Productions""]",0,102,,50.0,
6441,tt4265508,Amateur Night,2016,,,0,"[""Comedy""]",en,0.8349,"[""Defining"", ""Punch Media""]",0,89,38.0,51.0,0.0
6442,tt4266076,The Night Eats the World,2018,,,0,"[""Thriller"", ""Horror"", ""Drama""]",fr,1.7547,"[""Haut et Court"", ""Canal+"", ""Cin\u00e9+"", ""WTFilms""]",95208,94,50.0,60.0,87.0
6443,tt4266638,Krisha,2015,"$144,822",,30000,"[""Drama""]",en,0.7181,"[""Hoody Boy Productions""]",144822,81,86.0,71.0,95.0
6444,tt4267026,Hell House LLC,2015,,,0,"[""Thriller"", ""Horror"", ""Mystery""]",en,4.0353,"[""Cognetti Films"", ""Marlyous' Boys""]",0,93,,64.0,70.0
6445,tt4268722,Out of Love,2016,,,0,"[""Drama""]",fr,0.2403,"[""Topkapi Films""]",0,95,,62.0,
6446,tt4270516,Grandma,2015,"$6,980,524",,600000,"[""Comedy"", ""Drama""]",en,1.513,"[""1821 Pictures"", ""Depth of Field""]",7200000,78,77.0,67.0,91.0
6447,tt4271730,Alone,2015,,,0,"[""Horror""]",hi,0.4749,"[""Panorama Studios""]",0,133,,37.0,
6448,tt4271820,O Kadhal Kanmani,2015,,,940000,"[""Musical"", ""Romance"", ""Drama""]",ta,0.9186,"[""Madras Talkies""]",5100000,139,,74.0,
